campana,maquina,motor,celda,repeticion,origen,gpu,muestras,utilizacion_mediana_pct,utilizacion_max_pct,potencia_mediana_w,potencia_media_w,potencia_max_w,memoria_max_mib
confianza,voz05,ollama,12b_4b_np4,08,confianza/ollama/12b_4b_np4/run_08/telemetria_gpu.csv,1,222,0.0,90,105.1,117.6,295.5,10159
confianza,voz05,ollama,12b_4b_np4,03,confianza/ollama/12b_4b_np4/run_03/telemetria_gpu.csv,0,265,76,100,336.2,325.9,446.6,13473
confianza,voz05,ollama,12b_4b_np4,03,confianza/ollama/12b_4b_np4/run_03/telemetria_gpu.csv,1,265,0,91,101.1,112.9,323.8,10159
confianza,voz05,ollama,12b_4b_np4,02,confianza/ollama/12b_4b_np4/run_02/telemetria_gpu.csv,0,218,75.0,100,334.9,319.9,452.1,13471
confianza,voz05,ollama,12b_4b_np4,02,confianza/ollama/12b_4b_np4/run_02/telemetria_gpu.csv,1,218,0.0,91,104.6,118.7,297.9,10159
confianza,voz05,ollama,26b_4b_np1,04,confianza/ollama/26b_4b_np1/run_04/telemetria_gpu.csv,0,639,0,99,95.2,146.3,394.0,18905
confianza,voz05,ollama,26b_4b_np1,04,confianza/ollama/26b_4b_np1/run_04/telemetria_gpu.csv,1,639,0,100,94.4,96.0,290.5,10157
confianza,voz05,ollama,26b_4b_np1,01,confianza/ollama/26b_4b_np1/run_01/telemetria_gpu.csv,0,256,81.0,99,254.5,249.8,373.4,18905
confianza,voz05,ollama,26b_4b_np1,01,confianza/ollama/26b_4b_np1/run_01/telemetria_gpu.csv,1,256,0.0,91,95.3,110.5,308.1,16306
confianza,voz05,ollama,26b_4b_np1,05,confianza/ollama/26b_4b_np1/run_05/telemetria_gpu.csv,0,223,81,99,253.8,250.5,368.0,18905
confianza,voz05,ollama,26b_4b_np1,05,confianza/ollama/26b_4b_np1/run_05/telemetria_gpu.csv,1,223,0,89,104.5,114.2,240.7,10159
confianza,voz05,ollama,26b_4b_np1,07,confianza/ollama/26b_4b_np1/run_07/telemetria_gpu.csv,0,224,81.0,99,253.4,250.8,345.3,18905
confianza,voz05,ollama,26b_4b_np1,07,confianza/ollama/26b_4b_np1/run_07/telemetria_gpu.csv,1,224,0.0,99,105.3,114.8,259.6,10159
confianza,voz05,ollama,26b_4b_np1,06,confianza/ollama/26b_4b_np1/run_06/telemetria_gpu.csv,0,213,81,99,255.1,255.0,410.9,18905
confianza,voz05,ollama,26b_4b_np1,06,confianza/ollama/26b_4b_np1/run_06/telemetria_gpu.csv,1,213,0,89,108.8,116.9,240.0,10159
confianza,voz05,ollama,26b_4b_np1,10,confianza/ollama/26b_4b_np1/run_10/telemetria_gpu.csv,0,216,81.0,99,254.7,251.9,386.4,18905
confianza,voz05,ollama,26b_4b_np1,10,confianza/ollama/26b_4b_np1/run_10/telemetria_gpu.csv,1,216,0.0,94,107.6,118.6,264.3,10159
confianza,voz05,ollama,26b_4b_np1,09,confianza/ollama/26b_4b_np1/run_09/telemetria_gpu.csv,0,342,68.5,99,227.4,191.6,406.5,18905
confianza,voz05,ollama,26b_4b_np1,09,confianza/ollama/26b_4b_np1/run_09/telemetria_gpu.csv,1,342,0.0,92,95.0,105.6,254.0,10159
confianza,voz05,ollama,26b_4b_np1,08,confianza/ollama/26b_4b_np1/run_08/telemetria_gpu.csv,0,220,81.0,99,253.4,247.7,361.2,18905
confianza,voz05,ollama,26b_4b_np1,08,confianza/ollama/26b_4b_np1/run_08/telemetria_gpu.csv,1,220,0.0,88,106.2,115.4,267.5,10159
confianza,voz05,ollama,26b_4b_np1,03,confianza/ollama/26b_4b_np1/run_03/telemetria_gpu.csv,0,758,0.0,99,95.1,138.0,355.1,18905
confianza,voz05,ollama,26b_4b_np1,03,confianza/ollama/26b_4b_np1/run_03/telemetria_gpu.csv,1,758,0.0,84,94.3,95.0,240.3,10159
confianza,voz05,ollama,26b_4b_np1,02,confianza/ollama/26b_4b_np1/run_02/telemetria_gpu.csv,0,329,35,99,222.9,183.7,370.2,18905
confianza,voz05,ollama,26b_4b_np1,02,confianza/ollama/26b_4b_np1/run_02/telemetria_gpu.csv,1,329,0,88,95.1,104.8,290.4,10159
confianza,voz05,ollama,12b_06b_np1,04,confianza/ollama/12b_06b_np1/run_04/telemetria_gpu.csv,0,369,88,100,338.5,328.3,506.6,9205
confianza,voz05,ollama,12b_06b_np1,04,confianza/ollama/12b_06b_np1/run_04/telemetria_gpu.csv,1,369,0,85,94.5,101.1,170.1,16308
confianza,voz05,ollama,12b_06b_np1,01,confianza/ollama/12b_06b_np1/run_01/telemetria_gpu.csv,0,418,88.0,99,337.9,326.6,433.0,9205
confianza,voz05,ollama,12b_06b_np1,01,confianza/ollama/12b_06b_np1/run_01/telemetria_gpu.csv,1,418,0.0,72,93.9,99.3,163.8,16308
confianza,voz05,ollama,12b_06b_np1,05,confianza/ollama/12b_06b_np1/run_05/telemetria_gpu.csv,0,362,88.0,99,338.6,327.6,478.9,9205
confianza,voz05,ollama,12b_06b_np1,05,confianza/ollama/12b_06b_np1/run_05/telemetria_gpu.csv,1,362,0.0,80,95.0,103.1,176.3,16308
confianza,voz05,ollama,12b_06b_np1,07,confianza/ollama/12b_06b_np1/run_07/telemetria_gpu.csv,0,390,88.0,99,339.5,330.7,489.2,9205
confianza,voz05,ollama,12b_06b_np1,07,confianza/ollama/12b_06b_np1/run_07/telemetria_gpu.csv,1,390,0.0,74,95.1,102.7,169.1,16308
confianza,voz05,ollama,12b_06b_np1,06,confianza/ollama/12b_06b_np1/run_06/telemetria_gpu.csv,0,345,88,99,338.5,330.4,486.9,9205
confianza,voz05,ollama,12b_06b_np1,06,confianza/ollama/12b_06b_np1/run_06/telemetria_gpu.csv,1,345,0,73,95.7,104.1,162.6,16308
confianza,voz05,ollama,12b_06b_np1,10,confianza/ollama/12b_06b_np1/run_10/telemetria_gpu.csv,0,361,88,99,339.3,328.1,462.7,9205
confianza,voz05,ollama,12b_06b_np1,10,confianza/ollama/12b_06b_np1/run_10/telemetria_gpu.csv,1,361,0,77,96.0,103.9,177.2,16308
confianza,voz05,ollama,12b_06b_np1,09,confianza/ollama/12b_06b_np1/run_09/telemetria_gpu.csv,0,359,88,99,337.9,329.5,500.5,9205
confianza,voz05,ollama,12b_06b_np1,09,confianza/ollama/12b_06b_np1/run_09/telemetria_gpu.csv,1,359,0,88,95.1,102.9,178.9,16306
confianza,voz05,ollama,12b_06b_np1,08,confianza/ollama/12b_06b_np1/run_08/telemetria_gpu.csv,0,349,88,99,338.7,329.0,457.6,9205
confianza,voz05,ollama,12b_06b_np1,08,confianza/ollama/12b_06b_np1/run_08/telemetria_gpu.csv,1,349,0,71,95.4,103.5,173.4,16308
confianza,voz05,ollama,12b_06b_np1,03,confianza/ollama/12b_06b_np1/run_03/telemetria_gpu.csv,0,416,88.0,99,339.1,329.9,486.8,9205
confianza,voz05,ollama,12b_06b_np1,03,confianza/ollama/12b_06b_np1/run_03/telemetria_gpu.csv,1,416,0.0,95,94.5,102.2,176.2,16306
confianza,voz05,ollama,12b_06b_np1,02,confianza/ollama/12b_06b_np1/run_02/telemetria_gpu.csv,0,342,88.0,99,338.6,326.6,494.0,9205
confianza,voz05,ollama,12b_06b_np1,02,confianza/ollama/12b_06b_np1/run_02/telemetria_gpu.csv,1,342,0.0,83,97.1,102.9,167.9,16308
confianza,voz05,ollama,26b_06b_np8,04,confianza/ollama/26b_06b_np8/run_04/telemetria_gpu.csv,0,315,0,99,95.9,160.8,358.4,25803
confianza,voz05,ollama,26b_06b_np8,04,confianza/ollama/26b_06b_np8/run_04/telemetria_gpu.csv,1,315,0,84,94.1,92.9,195.2,16298
confianza,voz05,ollama,26b_06b_np8,01,confianza/ollama/26b_06b_np8/run_01/telemetria_gpu.csv,0,172,62.0,99,245.9,241.2,343.4,25805
confianza,voz05,ollama,26b_06b_np8,01,confianza/ollama/26b_06b_np8/run_01/telemetria_gpu.csv,1,172,0.0,87,94.7,102.1,152.0,16296
confianza,voz05,ollama,26b_06b_np8,05,confianza/ollama/26b_06b_np8/run_05/telemetria_gpu.csv,0,161,62,99,248.8,242.1,351.9,25805
confianza,voz05,ollama,26b_06b_np8,05,confianza/ollama/26b_06b_np8/run_05/telemetria_gpu.csv,1,161,0,86,106.5,109.3,167.1,16298
confianza,voz05,ollama,26b_06b_np8,07,confianza/ollama/26b_06b_np8/run_07/telemetria_gpu.csv,0,167,63,99,248.4,244.8,343.3,25805
confianza,voz05,ollama,26b_06b_np8,07,confianza/ollama/26b_06b_np8/run_07/telemetria_gpu.csv,1,167,0,85,103.8,108.0,173.7,16298
confianza,voz05,ollama,26b_06b_np8,06,confianza/ollama/26b_06b_np8/run_06/telemetria_gpu.csv,0,160,62.0,99,251.2,243.7,422.1,25805
confianza,voz05,ollama,26b_06b_np8,06,confianza/ollama/26b_06b_np8/run_06/telemetria_gpu.csv,1,160,0.0,81,107.2,109.5,175.1,16298
confianza,voz05,ollama,26b_06b_np8,10,confianza/ollama/26b_06b_np8/run_10/telemetria_gpu.csv,0,158,62.0,99,247.5,239.8,361.7,25805
confianza,voz05,ollama,26b_06b_np8,10,confianza/ollama/26b_06b_np8/run_10/telemetria_gpu.csv,1,158,0.0,70,95.7,105.9,156.2,16298
confianza,voz05,ollama,26b_06b_np8,09,confianza/ollama/26b_06b_np8/run_09/telemetria_gpu.csv,0,436,0.0,99,94.8,144.7,355.2,25805
confianza,voz05,ollama,26b_06b_np8,09,confianza/ollama/26b_06b_np8/run_09/telemetria_gpu.csv,1,436,0.0,71,93.9,93.2,165.0,16294
confianza,voz05,ollama,26b_06b_np8,08,confianza/ollama/26b_06b_np8/run_08/telemetria_gpu.csv,0,288,0.0,99,95.6,169.3,394.7,25805
confianza,voz05,ollama,26b_06b_np8,08,confianza/ollama/26b_06b_np8/run_08/telemetria_gpu.csv,1,288,0.0,84,93.9,99.2,193.3,16298
confianza,voz05,ollama,26b_06b_np8,03,confianza/ollama/26b_06b_np8/run_03/telemetria_gpu.csv,0,779,0,99,94.4,121.9,332.1,25805
confianza,voz05,ollama,26b_06b_np8,03,confianza/ollama/26b_06b_np8/run_03/telemetria_gpu.csv,1,779,0,81,93.4,86.6,167.1,16296
confianza,voz05,ollama,26b_06b_np8,02,confianza/ollama/26b_06b_np8/run_02/telemetria_gpu.csv,0,134,62.0,99,245.6,239.8,381.3,25805
confianza,voz05,ollama,26b_06b_np8,02,confianza/ollama/26b_06b_np8/run_02/telemetria_gpu.csv,1,134,0.0,81,99.7,106.1,165.7,16296
confianza,voz05,ollama,12b_4b_np1,04,confianza/ollama/12b_4b_np1/run_04/telemetria_gpu.csv,0,354,88.0,99,339.3,328.6,536.2,9205
confianza,voz05,ollama,12b_4b_np1,04,confianza/ollama/12b_4b_np1/run_04/telemetria_gpu.csv,1,354,0.0,91,95.1,106.5,237.1,10159
confianza,voz05,ollama,12b_4b_np1,01,confianza/ollama/12b_4b_np1/run_01/telemetria_gpu.csv,0,409,88,99,339.8,331.6,464.5,9205
confianza,voz05,ollama,12b_4b_np1,01,confianza/ollama/12b_4b_np1/run_01/telemetria_gpu.csv,1,409,0,92,94.5,104.0,221.3,10159
confianza,voz05,ollama,12b_4b_np1,05,confianza/ollama/12b_4b_np1/run_05/telemetria_gpu.csv,0,362,88.0,99,340.2,331.6,469.1,9205
confianza,voz05,ollama,12b_4b_np1,05,confianza/ollama/12b_4b_np1/run_05/telemetria_gpu.csv,1,362,0.0,99,96.2,107.2,210.6,10159
confianza,voz05,ollama,12b_4b_np1,07,confianza/ollama/12b_4b_np1/run_07/telemetria_gpu.csv,0,378,88.0,99,339.6,330.4,466.9,9205
confianza,voz05,ollama,12b_4b_np1,07,confianza/ollama/12b_4b_np1/run_07/telemetria_gpu.csv,1,378,0.0,98,96.7,107.5,203.9,10159
confianza,voz05,ollama,12b_4b_np1,06,confianza/ollama/12b_4b_np1/run_06/telemetria_gpu.csv,0,355,88,99,339.6,331.8,509.8,9205
confianza,voz05,ollama,12b_4b_np1,06,confianza/ollama/12b_4b_np1/run_06/telemetria_gpu.csv,1,355,0,86,97.0,107.4,210.5,10159
confianza,voz05,ollama,12b_4b_np1,10,confianza/ollama/12b_4b_np1/run_10/telemetria_gpu.csv,0,358,88.0,99,339.9,330.6,480.4,9207
confianza,voz05,ollama,12b_4b_np1,10,confianza/ollama/12b_4b_np1/run_10/telemetria_gpu.csv,1,358,0.0,98,95.6,107.5,207.9,10159
confianza,voz05,ollama,12b_4b_np1,09,confianza/ollama/12b_4b_np1/run_09/telemetria_gpu.csv,0,352,88.0,99,339.2,330.7,502.7,9205
confianza,voz05,ollama,12b_4b_np1,09,confianza/ollama/12b_4b_np1/run_09/telemetria_gpu.csv,1,352,0.0,90,96.6,109.7,232.2,10159
confianza,voz05,ollama,12b_4b_np1,08,confianza/ollama/12b_4b_np1/run_08/telemetria_gpu.csv,0,347,88,99,339.5,330.3,461.5,9205
confianza,voz05,ollama,12b_4b_np1,08,confianza/ollama/12b_4b_np1/run_08/telemetria_gpu.csv,1,347,0,89,97.6,109.3,259.6,10159
confianza,voz05,ollama,12b_4b_np1,03,confianza/ollama/12b_4b_np1/run_03/telemetria_gpu.csv,0,414,88.0,99,339.7,331.3,471.1,9205
confianza,voz05,ollama,12b_4b_np1,03,confianza/ollama/12b_4b_np1/run_03/telemetria_gpu.csv,1,414,0.0,100,95.0,107.5,251.3,10159
confianza,voz05,ollama,12b_4b_np1,02,confianza/ollama/12b_4b_np1/run_02/telemetria_gpu.csv,0,343,88,99,339.4,328.6,475.5,9205
confianza,voz05,ollama,12b_4b_np1,02,confianza/ollama/12b_4b_np1/run_02/telemetria_gpu.csv,1,343,0,95,97.2,109.5,276.0,10159
confianza,voz05,ollama,26b_4b_np8,04,confianza/ollama/26b_4b_np8/run_04/telemetria_gpu.csv,0,451,0,99,94.7,144.3,362.4,25805
confianza,voz05,ollama,26b_4b_np8,04,confianza/ollama/26b_4b_np8/run_04/telemetria_gpu.csv,1,451,0,90,93.9,94.8,325.4,10157
confianza,voz05,ollama,26b_4b_np8,01,confianza/ollama/26b_4b_np8/run_01/telemetria_gpu.csv,0,175,62,99,244.9,238.9,403.7,25805
confianza,voz05,ollama,26b_4b_np8,01,confianza/ollama/26b_4b_np8/run_01/telemetria_gpu.csv,1,175,0,91,95.0,114.5,340.2,16306
confianza,voz05,ollama,26b_4b_np8,05,confianza/ollama/26b_4b_np8/run_05/telemetria_gpu.csv,0,153,62,99,252.7,243.2,342.9,25805
confianza,voz05,ollama,26b_4b_np8,05,confianza/ollama/26b_4b_np8/run_05/telemetria_gpu.csv,1,153,0,89,97.4,114.9,260.3,10159
confianza,voz05,ollama,26b_4b_np8,07,confianza/ollama/26b_4b_np8/run_07/telemetria_gpu.csv,0,156,62.0,99,253.4,245.1,338.1,25805
confianza,voz05,ollama,26b_4b_np8,07,confianza/ollama/26b_4b_np8/run_07/telemetria_gpu.csv,1,156,0.0,91,104.8,115.8,240.7,10159
confianza,voz05,ollama,26b_4b_np8,06,confianza/ollama/26b_4b_np8/run_06/telemetria_gpu.csv,0,157,62,99,250.3,246.5,401.7,25805
confianza,voz05,ollama,26b_4b_np8,06,confianza/ollama/26b_4b_np8/run_06/telemetria_gpu.csv,1,157,0,92,101.1,116.5,255.8,10159
confianza,voz05,ollama,26b_4b_np8,10,confianza/ollama/26b_4b_np8/run_10/telemetria_gpu.csv,0,156,62.0,99,249.1,241.2,349.4,25805
confianza,voz05,ollama,26b_4b_np8,10,confianza/ollama/26b_4b_np8/run_10/telemetria_gpu.csv,1,156,0.0,91,109.8,120.8,308.9,10159
confianza,voz05,ollama,26b_4b_np8,09,confianza/ollama/26b_4b_np8/run_09/telemetria_gpu.csv,0,632,0.0,100,94.5,130.9,370.6,25805
confianza,voz05,ollama,26b_4b_np8,09,confianza/ollama/26b_4b_np8/run_09/telemetria_gpu.csv,1,632,0.0,92,93.7,89.8,309.0,10157
confianza,voz05,ollama,26b_4b_np8,08,confianza/ollama/26b_4b_np8/run_08/telemetria_gpu.csv,0,290,0.0,99,95.8,168.9,361.0,25805
confianza,voz05,ollama,26b_4b_np8,08,confianza/ollama/26b_4b_np8/run_08/telemetria_gpu.csv,1,290,0.0,91,94.4,102.0,296.0,10159
confianza,voz05,ollama,26b_4b_np8,03,confianza/ollama/26b_4b_np8/run_03/telemetria_gpu.csv,0,766,0.0,99,94.5,124.7,376.6,25805
confianza,voz05,ollama,26b_4b_np8,03,confianza/ollama/26b_4b_np8/run_03/telemetria_gpu.csv,1,766,0.0,91,93.4,90.5,292.4,10157
confianza,voz05,ollama,26b_4b_np8,02,confianza/ollama/26b_4b_np8/run_02/telemetria_gpu.csv,0,437,0,99,94.6,139.8,351.6,25805
confianza,voz05,ollama,26b_4b_np8,02,confianza/ollama/26b_4b_np8/run_02/telemetria_gpu.csv,1,437,0,90,94.0,95.8,319.5,10159
confianza,voz05,ollama,12b_4b_np8,04,confianza/ollama/12b_4b_np8/run_04/telemetria_gpu.csv,0,230,72.0,100,329.6,314.6,476.7,18337
confianza,voz05,ollama,12b_4b_np8,04,confianza/ollama/12b_4b_np8/run_04/telemetria_gpu.csv,1,230,0.0,87,99.7,113.7,307.9,10159
confianza,voz05,ollama,12b_4b_np8,01,confianza/ollama/12b_4b_np8/run_01/telemetria_gpu.csv,0,258,72.0,100,336.2,319.6,442.3,18337
confianza,voz05,ollama,12b_4b_np8,01,confianza/ollama/12b_4b_np8/run_01/telemetria_gpu.csv,1,258,0.0,89,94.1,109.0,232.1,16308
confianza,voz05,ollama,12b_4b_np8,05,confianza/ollama/12b_4b_np8/run_05/telemetria_gpu.csv,0,241,74,100,332.4,319.4,470.9,18337
confianza,voz05,ollama,12b_4b_np8,05,confianza/ollama/12b_4b_np8/run_05/telemetria_gpu.csv,1,241,0,89,99.5,111.7,281.6,10159
confianza,voz05,ollama,12b_4b_np8,07,confianza/ollama/12b_4b_np8/run_07/telemetria_gpu.csv,0,245,73,100,334.5,321.3,461.8,18337
confianza,voz05,ollama,12b_4b_np8,07,confianza/ollama/12b_4b_np8/run_07/telemetria_gpu.csv,1,245,0,91,103.6,113.6,274.8,10159
confianza,voz05,ollama,12b_4b_np8,06,confianza/ollama/12b_4b_np8/run_06/telemetria_gpu.csv,0,245,73,100,331.3,322.0,472.1,18335
confianza,voz05,ollama,12b_4b_np8,06,confianza/ollama/12b_4b_np8/run_06/telemetria_gpu.csv,1,245,0,90,101.3,114.0,296.1,10159
confianza,voz05,ollama,12b_4b_np8,10,confianza/ollama/12b_4b_np8/run_10/telemetria_gpu.csv,0,237,73,100,331.4,318.2,462.9,18337
confianza,voz05,ollama,12b_4b_np8,10,confianza/ollama/12b_4b_np8/run_10/telemetria_gpu.csv,1,237,0,95,103.1,110.2,241.3,10159
confianza,voz05,ollama,12b_4b_np8,09,confianza/ollama/12b_4b_np8/run_09/telemetria_gpu.csv,0,243,72,100,331.0,318.9,455.5,18337
confianza,voz05,ollama,12b_4b_np8,09,confianza/ollama/12b_4b_np8/run_09/telemetria_gpu.csv,1,243,0,99,104.5,114.3,309.7,10159
confianza,voz05,ollama,12b_4b_np8,08,confianza/ollama/12b_4b_np8/run_08/telemetria_gpu.csv,0,233,74,100,334.1,316.0,431.9,18337
confianza,voz05,ollama,12b_4b_np8,08,confianza/ollama/12b_4b_np8/run_08/telemetria_gpu.csv,1,233,0,96,103.8,114.6,249.6,10159
confianza,voz05,ollama,12b_4b_np8,03,confianza/ollama/12b_4b_np8/run_03/telemetria_gpu.csv,0,265,73,100,336.3,322.3,465.4,18337
confianza,voz05,ollama,12b_4b_np8,03,confianza/ollama/12b_4b_np8/run_03/telemetria_gpu.csv,1,265,0,90,98.3,113.3,274.4,10159
confianza,voz05,ollama,12b_4b_np8,02,confianza/ollama/12b_4b_np8/run_02/telemetria_gpu.csv,0,228,70.0,100,328.6,314.6,468.8,18337
confianza,voz05,ollama,12b_4b_np8,02,confianza/ollama/12b_4b_np8/run_02/telemetria_gpu.csv,1,228,0.0,94,102.3,114.2,271.2,10159
confianza,voz05,ollama,26b_06b_np1,04,confianza/ollama/26b_06b_np1/run_04/telemetria_gpu.csv,0,463,0,99,95.4,161.5,381.1,18905
confianza,voz05,ollama,26b_06b_np1,04,confianza/ollama/26b_06b_np1/run_04/telemetria_gpu.csv,1,463,0,78,94.5,96.1,182.7,16298
