fichero,campana,maquina,motor,inicio,fin,duracion_s,n_gpus,energia_wh,energia_marginal_wh,pot_media_w,pot_pico_w,vram_pico_gb
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_12b_06b_np1.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T01:15:49.911000,2026-06-29T01:23:45.136000,475.2,2,59.318,14.654,449.2,647.4,24.3
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_12b_06b_np4.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T01:28:58.120000,2026-06-29T01:33:16.746000,258.6,2,35.103,14.731,488.4,654.1,26.4
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_12b_06b_np8.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T01:38:32.223000,2026-06-29T01:42:47.863000,255.6,2,34.229,17.698,481.9,670.9,29.3
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_12b_4b_np1.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T01:06:55.790000,2026-06-29T01:15:32.040000,516.2,2,64.637,17.791,450.6,628.4,18.3
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_12b_4b_np4.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T01:24:05.932000,2026-06-29T01:28:39.570000,273.6,2,37.201,15.485,489.3,688.4,20.4
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_12b_4b_np8.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T01:33:37.716000,2026-06-29T01:38:13.352000,275.6,2,37.636,17.212,491.4,688.7,29.3
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_26b_06b_np1.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T00:43:05.695000,2026-06-29T00:48:41.861000,336.2,2,34.362,8.489,367.9,567.7,33.0
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_26b_06b_np4.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T00:52:29.126000,2026-06-29T00:55:41.722000,192.6,2,21.748,7.278,406.3,659.8,34.8
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_26b_06b_np8.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T00:59:26.455000,2026-06-29T01:02:37.042000,190.6,2,21.67,9.397,409.1,631.6,37.2
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_26b_4b_np1.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T00:37:25.739000,2026-06-29T00:42:54.881000,329.1,2,34.361,7.232,375.7,570.4,27.0
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_26b_4b_np4.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T00:48:57.889000,2026-06-29T00:52:19.538000,201.6,2,23.034,7.691,411.1,636.3,34.8
eval/prueba_carga_usuarios/1_comparativa_3motores/llamacpp/telemetria/gpu_llamacpp_26b_4b_np8.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,llamacpp,2026-06-29T00:55:58.451000,2026-06-29T00:59:16.047000,197.6,2,22.298,8.804,406.0,624.3,37.2
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_12b_06b_np1.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T18:07:25.371000,2026-06-25T18:15:40.624000,495.3,2,56.99,13.946,414.2,626.3,24.9
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_12b_06b_np4.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T18:29:36.328000,2026-06-25T18:34:32.959000,296.6,2,34.638,12.53,420.3,669.9,29.1
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_12b_06b_np8.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T18:48:50.074000,2026-06-25T18:54:00.721000,310.6,2,36.173,19.683,419.1,691.0,33.8
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_12b_4b_np1.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T17:58:36.139000,2026-06-25T18:07:03.378000,507.2,2,58.418,14.701,414.6,627.4,43.4
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_12b_4b_np4.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T18:24:07.180000,2026-06-25T18:29:15.851000,308.7,2,36.81,13.267,429.2,664.5,50.7
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_12b_4b_np8.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T18:43:10.520000,2026-06-25T18:48:28.173000,317.7,2,37.618,17.37,426.2,722.5,59.0
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_26b_06b_np1.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T17:52:54.802000,2026-06-25T17:58:15.478000,320.7,2,30.19,5.017,338.8,517.0,34.4
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_26b_06b_np4.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T18:20:10.068000,2026-06-25T18:23:47.680000,217.6,2,20.516,6.709,339.3,539.6,37.5
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_26b_06b_np8.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T18:39:09.344000,2026-06-25T18:42:50.451000,221.1,2,20.978,8.757,341.4,548.0,41.1
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_26b_4b_np1.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T17:47:23.804000,2026-06-25T17:52:40.950000,317.1,2,29.581,4.948,335.7,560.0,28.4
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_26b_4b_np4.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T18:16:20.059000,2026-06-25T18:19:56.161000,216.1,2,20.307,6.37,338.2,584.4,31.5
eval/prueba_carga_usuarios/1_comparativa_3motores/ollama/telemetria/gpu_olla_26b_4b_np8.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,ollama,2026-06-25T18:35:12.124000,2026-06-25T18:38:56.743000,224.6,2,21.408,8.805,343.1,626.2,41.1
eval/prueba_carga_usuarios/1_comparativa_3motores/vllm/telemetria/gpu_optA_12b_06b.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,vllm,2026-06-25T17:33:33.479000,2026-06-25T17:35:02.523000,89.0,2,9.602,4.326,387.1,709.1,102.8
eval/prueba_carga_usuarios/1_comparativa_3motores/vllm/telemetria/gpu_optA_12b_4b.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,vllm,2026-06-25T17:31:26.252000,2026-06-25T17:33:02.797000,96.5,2,10.407,5.493,387.1,759.5,102.8
eval/prueba_carga_usuarios/1_comparativa_3motores/vllm/telemetria/gpu_optA_26b_06b.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,vllm,2026-06-25T17:12:29.635000,2026-06-25T17:13:41.240000,71.6,2,7.492,3.923,375.7,634.4,102.7
eval/prueba_carga_usuarios/1_comparativa_3motores/vllm/telemetria/gpu_optA_26b_4b.csv,prueba_carga_usuarios/1_comparativa_3motores,voz05,vllm,2026-06-25T17:06:17.372000,2026-06-25T17:09:34.539000,197.2,2,14.311,4.347,261.1,667.8,102.7
eval/prueba_carga_usuarios/2_vllm_experimentos/prefixcache_AB/gpu_ab_pcOFF.csv,prueba_carga_usuarios/2_vllm_experimentos,voz05,vllm,2026-06-28T22:02:47.256000,2026-06-28T22:08:09.930000,322.7,2,49.125,14.484,547.7,850.3,102.7
eval/prueba_carga_usuarios/2_vllm_experimentos/prefixcache_AB/gpu_ab_pcON.csv,prueba_carga_usuarios/2_vllm_experimentos,voz05,vllm,2026-06-28T21:55:18.491000,2026-06-28T21:57:41.064000,142.6,2,19.385,9.207,488.9,710.0,102.7
eval/prueba_carga_usuarios/2_vllm_experimentos/saturacion_100-200u/gpu_vllm_sat_26b_06b.csv,prueba_carga_usuarios/2_vllm_experimentos,voz05,vllm,2026-06-28T21:30:02.483000,2026-06-28T21:31:36.538000,94.1,2,11.921,6.388,455.6,770.4,102.7
eval/prueba_carga_usuarios/3_historico/diagnosticos_vllm/telemetria/gpu_embnp8_26b_4b.csv,prueba_carga_usuarios/3_historico,voz05,vllm,2026-06-25T16:36:21.940000,2026-06-25T16:38:56.541000,154.6,2,19.431,11.556,451.7,748.4,102.7
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_12b_06b.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-23T17:23:26.896000,2026-06-23T17:26:38.604000,191.7,2,19.371,9.496,363.6,923.9,35.0
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_12b_06b_np4.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T18:36:42.831000,2026-06-24T18:41:48.456000,305.6,2,37.027,15.27,435.9,754.4,29.1
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_12b_06b_np8.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T18:42:42.149000,2026-06-24T18:47:57.317000,315.2,2,38.011,19.824,433.9,753.4,33.8
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_12b_06b_warm.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T17:05:57.862000,2026-06-24T17:14:10.097000,492.2,2,57.99,14.415,423.9,722.8,24.9
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_12b_4b.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-23T17:15:03.008000,2026-06-23T17:18:09.378000,186.4,2,20.373,10.692,393.3,916.5,24.6
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_12b_4b_np4.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T18:23:17.333000,2026-06-24T18:28:51.479000,334.1,2,45.031,20.208,484.9,916.7,23.1
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_12b_4b_np8.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T18:29:48.431000,2026-06-24T18:35:40.091000,351.7,2,47.0,26.188,481.0,900.7,27.8
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_12b_4b_warm.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T16:51:22.714000,2026-06-24T17:00:09.399000,526.7,2,65.855,19.687,450.0,947.4,18.9
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_06b.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-23T17:06:58.205000,2026-06-23T17:09:35.973000,157.8,2,12.665,4.537,288.9,730.4,55.0
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_06b_np16.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T17:45:09.217000,2026-06-24T17:49:48.860000,279.6,2,25.763,11.493,331.6,649.8,48.3
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_06b_np4.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T17:28:23.543000,2026-06-24T17:32:09.142000,225.6,2,22.48,10.494,358.5,631.7,37.5
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_06b_np8.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T17:37:24.984000,2026-06-24T17:41:14.097000,229.1,2,22.997,10.438,361.1,628.1,41.1
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_06b_warm.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T16:31:01.071000,2026-06-24T16:36:35.237000,334.2,2,32.26,14.299,347.4,618.9,34.4
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_4b.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-23T16:49:09.944000,2026-06-23T16:53:43.655000,273.7,2,18.468,8.329,242.7,792.2,34.9
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_4b_churn.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T15:53:24.281000,2026-06-24T15:56:04.534000,160.3,2,13.983,5.683,314.0,791.5,34.4
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_4b_churn_hi.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T16:11:08.820000,2026-06-24T16:16:11.215000,302.4,2,30.866,14.88,367.3,819.1,34.4
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_4b_np4.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T18:13:36.038000,2026-06-24T18:17:18.651000,222.6,2,26.296,12.353,425.1,810.9,31.5
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_4b_np8.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T18:18:19.485000,2026-06-24T18:22:18.101000,238.6,2,27.752,13.8,418.4,815.9,35.1
eval/prueba_carga_usuarios/3_historico/ollama_retriever_viejo/telemetria/gpu_voz05_26b_4b_warm.csv,prueba_carga_usuarios/3_historico,voz05,?,2026-06-24T16:42:58.733000,2026-06-24T16:48:20.390000,321.7,2,35.332,11.517,395.2,822.7,28.4
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np1/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:02:06.162000,2026-07-04T20:07:39.216000,333.1,2,42.653,5.054,460.9,655.3,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np1/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:07:40.043000,2026-07-04T20:12:18.090000,278.0,2,35.595,4.444,460.7,649.2,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np1/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:12:18.704000,2026-07-04T20:18:13.758000,355.1,2,45.908,5.877,465.3,627.0,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np1/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:18:14.513000,2026-07-04T20:23:08.562000,294.0,2,37.673,4.453,460.9,610.9,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np1/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:23:09.351000,2026-07-04T20:28:17.399000,308.0,2,39.75,5.141,464.3,642.0,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np1/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:28:18.781000,2026-07-04T20:33:09.837000,291.1,2,37.62,5.002,465.1,636.0,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np1/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:33:11.041000,2026-07-04T20:38:29.098000,318.1,2,40.966,5.361,463.5,630.7,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np1/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:38:29.721000,2026-07-04T20:43:17.766000,288.0,2,37.012,4.708,462.3,615.0,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np1/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:43:18.859000,2026-07-04T20:48:19.912000,301.1,2,38.931,5.087,465.2,636.5,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np1/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:48:20.896000,2026-07-04T20:53:16.943000,296.0,2,37.783,4.561,459.2,603.5,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np4/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:03:22.759000,2026-07-04T19:06:31.797000,189.0,2,26.335,5.926,501.0,637.8,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np4/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:06:32.588000,2026-07-04T19:09:02.617000,150.0,2,20.929,6.354,501.5,652.8,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np4/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:09:03.753000,2026-07-04T19:12:12.792000,189.0,2,26.554,3.89,505.1,641.0,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np4/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:12:14.124000,2026-07-04T19:15:01.160000,167.0,2,23.167,6.081,498.6,631.2,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np4/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:15:02.176000,2026-07-04T19:17:50.211000,168.0,2,23.347,5.98,499.5,642.9,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np4/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:17:51.042000,2026-07-04T19:20:36.072000,165.0,2,22.934,5.091,499.7,648.8,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np4/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:20:36.808000,2026-07-04T19:23:36.842000,180.0,2,25.223,5.717,503.8,642.5,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np4/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:23:37.954000,2026-07-04T19:26:12.988000,155.0,2,21.635,6.257,501.6,638.7,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np4/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:26:13.674000,2026-07-04T19:29:02.705000,169.0,2,23.607,6.747,502.2,651.2,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np4/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:29:03.982000,2026-07-04T19:31:51.018000,167.0,2,23.196,5.271,499.4,619.2,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np8/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T18:03:41.512000,2026-07-04T18:06:39.553000,178.0,2,24.338,6.378,491.5,643.3,65.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np8/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T18:06:39.957000,2026-07-04T18:09:18.986000,159.0,2,21.66,6.937,489.8,679.4,65.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np8/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T18:09:20.121000,2026-07-04T18:12:47.162000,207.0,2,28.621,10.893,497.2,664.5,65.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np8/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T18:12:48.250000,2026-07-04T18:15:36.288000,168.0,2,22.817,8.783,488.1,668.2,65.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np8/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T18:15:36.695000,2026-07-04T18:18:35.728000,179.0,2,24.526,9.424,492.5,648.7,65.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np8/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T18:18:36.193000,2026-07-04T18:21:19.225000,163.0,2,22.448,8.127,495.1,685.4,65.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np8/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T18:21:20.111000,2026-07-04T18:24:17.146000,177.0,2,24.497,9.774,497.4,686.4,65.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np8/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T18:24:17.727000,2026-07-04T18:27:09.760000,172.0,2,23.586,7.812,493.0,683.2,65.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np8/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T18:27:10.582000,2026-07-04T18:30:04.617000,174.0,2,23.856,7.919,493.1,686.6,65.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_06b_np8/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T18:30:05.303000,2026-07-04T18:32:56.337000,171.0,2,23.427,8.023,492.7,665.8,65.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np1/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:53:19.224000,2026-07-04T20:59:23.290000,364.1,2,47.515,6.38,469.7,773.2,28.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np1/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T20:59:24.618000,2026-07-04T21:04:09.665000,285.0,2,37.075,5.163,468.0,792.4,22.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np1/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T21:04:10.847000,2026-07-04T21:10:13.903000,363.1,2,47.363,6.543,469.4,719.4,22.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np1/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T21:10:14.634000,2026-07-04T21:15:13.679000,299.0,2,38.48,5.061,462.9,737.7,22.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np1/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T21:15:14.095000,2026-07-04T21:20:29.149000,315.1,2,41.185,5.947,470.4,743.1,22.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np1/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T21:20:29.670000,2026-07-04T21:25:29.713000,300.0,2,39.149,5.479,469.4,709.4,22.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np1/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T21:25:30.331000,2026-07-04T21:30:49.384000,319.1,2,41.211,5.498,464.7,697.5,22.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np1/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T21:30:50.520000,2026-07-04T21:35:26.567000,276.0,2,35.724,4.958,465.7,731.7,22.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np1/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T21:35:27.724000,2026-07-04T21:40:21.776000,294.1,2,38.2,5.643,467.3,726.1,22.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np1/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T21:40:22.238000,2026-07-04T21:45:17.285000,295.0,2,37.841,4.714,461.5,736.6,22.8
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np4/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:31:55.971000,2026-07-04T19:35:27.016000,211.0,2,30.124,6.167,513.4,800.2,44.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np4/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:35:28.258000,2026-07-04T19:38:12.290000,164.0,2,23.379,6.258,512.3,774.7,38.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np4/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:38:12.815000,2026-07-04T19:41:39.853000,207.0,2,29.618,5.685,514.5,779.9,38.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np4/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:41:40.418000,2026-07-04T19:44:26.447000,166.0,2,23.601,5.354,510.9,752.8,38.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np4/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:44:27.152000,2026-07-04T19:47:25.183000,178.0,2,24.992,7.301,504.8,842.0,38.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np4/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:47:25.790000,2026-07-04T19:50:26.822000,181.0,2,25.715,5.402,510.8,774.7,38.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np4/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:50:27.726000,2026-07-04T19:53:27.759000,180.0,2,25.421,5.642,507.7,739.1,38.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np4/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:53:28.418000,2026-07-04T19:56:11.450000,163.0,2,23.081,6.98,508.9,805.1,38.6
eval/prueba_carga_usuarios/confianza/llamacpp/12b_4b_np4/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza,voz05,llamacpp,2026-07-04T19:56:12.299000,2026-07-04T19:59:03.330000,171.0,2,24.205,6.975,508.8,796.8,38.6
