campana,maquina,tipo,serie,motor,celda,repeticion,concurrencia,peticion,ttft_ms,total_ms,tokens,tps,router_s,recuperador_s,generador_s,total_s,error,origen
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,1,1,1256,2397,115,48.0,0.75,0.15,1.46,2.36,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,5,1,1189,2865,115,40.1,0.82,0.17,1.83,2.82,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,5,2,1629,6162,433,70.3,1.03,0.18,4.85,6.06,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,5,3,1052,4785,311,65.0,0.77,0.07,3.94,4.78,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,5,4,1365,5851,405,69.2,0.85,0.2,4.79,5.84,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,5,5,1187,5291,362,68.4,0.82,0.07,4.35,5.24,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,10,1,1346,4209,115,27.3,0.92,0.16,3.08,4.16,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,10,2,2340,9502,606,63.8,0.97,0.25,8.17,9.39,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,10,3,951,5850,281,48.0,0.85,0.06,4.92,5.83,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,10,4,2337,7685,416,54.1,0.94,0.27,6.45,7.66,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,10,5,2830,8253,485,58.8,0.9,0.44,6.85,8.19,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,10,6,2827,5012,169,33.7,1.07,0.33,3.53,4.93,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,10,7,2829,3288,35,10.6,0.99,0.52,1.72,3.23,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,10,8,1835,6260,278,44.4,1.1,0.05,5.09,6.24,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,10,9,2336,9949,671,67.4,0.89,0.42,8.61,9.92,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,10,10,2828,6327,286,45.2,1.14,0.39,4.7,6.23,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,1,1629,8145,115,14.1,1.33,0.21,6.54,8.08,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,2,2275,11382,293,25.7,1.62,0.18,9.46,11.26,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,3,1597,10475,252,24.1,1.26,0.06,9.12,10.44,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,4,4127,12822,417,32.5,1.59,1.01,10.18,12.78,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,5,4126,13603,509,37.4,1.31,1.16,11.04,13.51,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,6,6114,11073,273,24.7,3.16,0.18,7.64,10.98,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,7,2271,6803,35,5.1,1.65,0.32,4.74,6.71,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,8,6266,10805,244,22.6,4.1,0.06,6.6,10.76,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,9,1625,15341,710,46.3,1.29,0.17,13.84,15.3,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,10,6392,11318,280,24.7,6.23,0.06,4.92,11.21,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,11,1769,6389,27,4.2,1.17,0.13,5.01,6.31,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,12,6259,12226,369,30.2,1.65,1.74,8.73,12.12,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,13,2072,10319,229,22.2,1.32,0.35,8.57,10.24,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,14,6114,8967,145,16.2,1.71,1.68,5.46,8.85,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,15,,2248,0,0.0,,,,,"Client error '400 Bad Request' for url 'http://localhost:8002/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400",voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,16,6112,11630,307,26.4,1.59,1.63,8.23,11.45,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,17,5414,11881,342,28.8,1.64,1.46,8.7,11.8,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,18,3256,16092,767,47.7,1.26,1.01,13.78,16.05,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,19,2315,8533,126,14.8,1.24,0.49,6.71,8.44,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,20,5413,13336,474,35.5,1.6,1.3,10.35,13.25,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,21,2816,11399,297,26.1,1.6,0.45,9.25,11.3,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,22,5413,8554,128,15.0,2.02,1.04,5.46,8.52,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,23,4141,11435,297,26.0,1.3,1.16,8.87,11.33,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,24,5408,10604,242,22.8,2.78,0.14,7.58,10.5,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,25,25,6107,12145,358,29.5,1.64,1.74,8.66,12.04,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,1,2300,16933,115,6.8,1.78,0.24,14.82,16.84,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,2,6440,25219,535,21.2,1.89,1.47,21.71,25.07,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,3,2311,21799,321,14.7,1.67,0.32,19.75,21.74,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,4,2499,23577,411,17.4,1.84,0.42,21.26,23.52,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,5,2311,24145,475,19.7,1.76,0.26,22.02,24.04,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,6,12386,21255,263,12.4,2.39,2.77,15.98,21.14,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,7,2573,15100,35,2.3,2.25,0.2,12.53,14.98,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,8,13933,19865,198,10.0,2.42,2.85,14.54,19.81,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,9,2333,26165,671,25.6,1.77,0.39,23.94,26.1,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,10,7915,21829,283,13.0,2.47,1.23,17.96,21.66,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,11,1884,3993,27,6.8,1.57,0.09,0.79,2.45,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,12,2939,23161,364,15.7,2.25,0.32,20.43,23.0,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,13,9383,20477,229,11.2,1.77,2.51,16.07,20.35,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,14,7918,18279,139,7.6,2.3,1.31,14.51,18.12,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,15,7917,20003,208,10.4,2.27,1.41,16.15,19.83,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,16,4951,22923,341,14.9,1.84,1.01,19.89,22.74,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,17,9381,22935,342,14.9,2.21,1.62,18.9,22.73,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,18,2890,26601,713,26.8,1.66,0.27,24.61,26.54,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,19,2003,17055,126,7.4,1.64,0.15,15.17,16.96,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,20,6433,24731,494,20.0,1.84,1.52,21.26,24.62,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,21,12381,22964,341,14.8,1.88,3.0,17.88,22.76,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,22,7915,17748,122,6.9,2.4,1.21,14.07,17.68,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,23,13927,19692,191,9.7,1.73,3.78,14.07,19.58,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,24,6433,23029,356,15.5,2.33,1.06,19.54,22.93,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,25,6426,22996,341,14.8,2.24,1.22,19.35,22.81,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,26,10871,23976,419,17.5,2.2,2.08,19.51,23.79,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,27,7909,24259,454,18.7,1.74,1.74,20.64,24.12,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,28,4953,17262,104,6.0,2.37,0.34,14.45,17.16,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,29,6425,15714,44,2.8,1.71,1.33,12.55,15.59,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,30,6428,18237,134,7.3,1.82,1.21,15.07,18.1,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,31,10867,21794,290,13.3,2.19,2.55,16.88,21.62,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,32,9376,21298,270,12.7,2.33,1.39,17.48,21.2,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,33,9374,22114,302,13.7,2.33,1.59,18.07,21.99,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,34,9373,23300,379,16.3,1.79,2.48,18.92,23.19,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,35,10866,22715,326,14.4,2.28,2.46,17.86,22.6,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,36,14588,26214,621,23.7,3.53,2.09,20.35,25.97,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,37,13921,20449,225,11.0,1.87,3.34,15.08,20.29,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,38,4944,22224,312,14.0,2.3,0.4,19.38,22.08,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
voz04,voz05,saturación,saturacion_12b,,12b_06b,04,50,39,6426,22048,302,13.7,1.79,1.56,18.63,21.98,,voz04/saturacion_12b/12b_06b/run_04/sweep.json
